timestamp;acidez_day_tank;clorofila;degomagem_enzimatica_sabao_ika;degomagem_enzimatica_spin_test;clarificacao_cor_vermelha;clarificacao_clorofila;desodorizacao_acidez;desodorizacao_sabao;desodorizacao_clorofila;desodorizacao_cor_amarela;desodorizacao_cor_vermelha
12/06/2020 16:00;1,4;623;678;0,1;8,2;105;0,05;2,4;15;15;1,8
12/06/2020 18:00;0;0;0;0;8,2;90;0,04;2,1;32;17;1,8
12/06/2020 20:00;0;0;0;0;8,3;92;0,04;2,4;44;17;1,7
12/06/2020 22:00;0;0;0;0;8,1;88;0,04;2,95;0;15;1,8
12/07/2020 00:00;1,43;659;733;0,2;8;109;0,05;3,6;0;19;1,9
12/07/2020 02:00;0;0;0;0;7,7;113;0,04;3,74;0;18;1,6
12/07/2020 04:00;0;0;0;0;8,3;101;0,04;4,06;0;18;1,9
12/07/2020 06:00;0;No events found,;0;0;8,7;86;0,05;2,73;No events found,;16;1,8
12/07/2020 08:00;1,51;651;533,4;0,2;8;84;0,04;0,8;10;18;1,9
12/07/2020 10:00;0;0;0;0;8,6;76;0,05;0;10;16;1,6
12/07/2020 12:00;0;0;0;0;9,3;81;0,05;0;10;17;1,7
12/07/2020 14:00;0;0;0;0;8,1;89;0,04;0;10;16;1,7
12/07/2020 16:00;1,73;615;604;0,2;8,7;87;0,04;0,9;0;16;1,7
12/07/2020 18:00;0;0;0;0;9,3;79;0,04;1,4;0;15;1,6
12/07/2020 20:00;0;0;0;0;8,2;100;0,05;0;0;14;1,3
12/07/2020 22:00;0;0;0;0;8,6;82;0,05;0;0;15;1,5
12/08/2020 00:00;1,32;631;789;0,3;8,4;80;0,04;0,87;0;15;1,5
12/08/2020 02:00;0;0;0;0;7,3;107;0,05;0,88;0;14;1,4
12/08/2020 04:00;0;0;0;0;8,6;90;0,04;1,82;0;13;1
12/08/2020 06:00;0;No events found,;0;0;8,6;89;0,04;2,11;No events found,;14;1,3
12/08/2020 08:00;0,9;677;618;0,1;8,6;83;0,04;1,5;0;14;1,5
12/08/2020 10:00;0;0;0;0;8,2;80;0,04;0,9;4;13;1,3
12/08/2020 12:00;0;0;0;0;8,3;82;0,06;0,9;0;13;1,2
12/08/2020 14:00;0;0;0;0;8,6;82;0,04;1,8;0;12;1,3
12/08/2020 16:00;1,12;656;872;0;8,9;97;0,05;2,7;4;12;1,2
12/08/2020 18:00;0;0;0;0;8,2;99;0,04;1,8;12;12;1
12/08/2020 20:00;0;0;0;0;8,3;97;0,04;1,6;20;13;1,3
12/08/2020 22:00;0;0;0;0;8,6;102;0,05;1,8;13;13;1,3
12/09/2020 00:00;1,19;659;836;0,2;8,6;112;0,05;0,91;12;12;1,2
12/09/2020 02:00;0;0;0;0;8,1;103;0,04;1,8;12;12;1,2
12/09/2020 04:00;0;0;0;0;8,7;107;0,04;1,79;17;9,9;0,8
12/09/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/09/2020 08:00;0,87;613;637;0,2;8,3;108;0,04;0;11;11;1
12/09/2020 10:00;0;0;0;0;8,6;96;0,04;0;26;12;1,2
12/09/2020 12:00;0;0;0;0;8,6;99;0,04;0;13;12;1,2
12/09/2020 14:00;0;0;0;0;8,6;99;0,04;0;12;12;1,2
12/09/2020 16:00;1,44;606;630;0;8,3;91;0,04;0;19;12;1
12/09/2020 18:00;0;0;0;0;8,6;95;0,05;0;10;11;1,1
12/09/2020 20:00;0;0;0;0;8,4;97;0,04;0;13;11;1,1
12/09/2020 22:00;0;0;0;0;8,3;104;0,04;0;16;11;1,1
12/10/2020 00:00;1,1;614;638;0;8,6;96;0,04;0,4;15;12;1,3
12/10/2020 02:00;0;0;0;0;8,4;98;0,04;0,2;13;11;1,2
12/10/2020 04:00;0;0;0;0;8,2;92;0,04;0,2;15;11;1
12/10/2020 06:00;0;No events found,;0;0;8,1;84;0,04;No events found,;9;11;1
12/10/2020 08:00;1,35;561;645;0,1;8,3;89;0,04;0,9;9;12;1,2
12/10/2020 10:00;0;0;0;0;8,3;88;0,04;2,1;14;12;1,3
12/10/2020 12:00;0;0;0;0;8,5;91;0,04;0;19;11;1,2
12/10/2020 14:00;0;0;0;0;8,5;86;0;0;5;11;1
12/10/2020 16:00;1,3;596;602;0;7,9;113;0,04;0;8;11;1
12/10/2020 18:00;0;0;0;0;8,1;84;0,03;0;0;14;1,4
12/10/2020 20:00;0;0;0;0;8,1;74;0,04;0;5;11;1,1
12/10/2020 22:00;0;0;0;0;7,8;98;0,05;0;4;11;1,1
12/11/2020 00:00;1,2;618;741;0;7,8;93;0,04;0;20;12;1,4
12/11/2020 02:00;0;0;0;0;7,4;98;0,04;0,8;18;11;1,3
12/11/2020 04:00;0;0;0;0;8,2;100;0,04;0,6;18;11;1,2
12/11/2020 06:00;0;No events found,;0;0;7,9;104;0,04;0,9;15;11;1
12/11/2020 08:00;1,36;547;639;0;7,4;104;0,04;0,9;2;11;1,2
12/11/2020 10:00;0;0;0;0;8;99;0,04;1,8;15;12;1,2
12/11/2020 12:00;0;0;0;0;8,2;86;0,04;1,2;11;11;1,2
12/11/2020 14:00;0;0;0;0;8,3;98;0,04;0;13;11;1,1
12/11/2020 16:00;1,06;610;793;0;8,3;112;0,04;0;19;11;1
12/11/2020 18:00;0;0;0;0;7,7;101;0,04;0;15;11;1
12/11/2020 20:00;0;0;0;0;7,9;95;0,04;0;18;11;1,1
12/11/2020 22:00;0;0;0;0;8;106;0,04;0;21;11;1,1
12/12/2020 00:00;1,22;616;688;0;8;114;0,04;0;22;10;0,9
12/12/2020 02:00;0;0;0;0;8,2;108;0,04;0;28;11;1
12/12/2020 04:00;0;0;0;0;8;106;0,04;0;30;12;1,1
12/12/2020 06:00;0;No events found,;0;0;8,3;104;0,04;No events found,;22;11;0,9
12/12/2020 08:00;1,13;600;642;0;8,4;103;0,04;1,3;12;11;1,2
12/12/2020 10:00;0;0;0;0;8,1;101;0,04;1,2;19;11;1,2
12/12/2020 12:00;0;0;0;0;8,1;97;0,04;0,9;20;11;1
12/12/2020 14:00;0;0;0;0;8,2;98;0,04;0,8;18;11;1,1
12/12/2020 16:00;1,4;617;635;0;7,2;85;0,04;0,8;20;9,9;1
12/12/2020 18:00;0;0;0;0;7,7;100;0,04;0,8;15;12;1,4
12/12/2020 20:00;0;0;0;0;7,8;98;0,04;0,9;15;12;1,2
12/12/2020 22:00;0;0;0;0;8,1;106;0,04;0;17;11;1,1
12/13/2020 0:00;1,48;630;685,9;0;8,6;116;0,04;0;17;11;1,2
12/13/2020 2:00;0;0;0;0;8,2;122;0,04;0;18;20;2,1
12/13/2020 4:00;0;0;0;0;8,1;100;0,04;0;29;14;1,6
12/13/2020 6:00;0;No events found,;0;0;8;99;0,04;No events found,;19;11;1,2
12/13/2020 8:00;1,38;640;778,9;0;8;103;0,04;0;16;9,9;1,1
12/13/2020 10:00;0;0;0;0;7,9;108;0,04;0,6;17;11;1,2
12/13/2020 12:00;0;0;0;0;7,8;101;0,04;0,9;28;11;1,2
12/13/2020 14:00;0;0;0;0;7,8;98;0,03;0,9;20;12;1,2
12/13/2020 16:00;1,43;638;635;0;8,6;88;0,04;0;28;9,9;0,9
12/13/2020 18:00;0;0;0;0;7,6;137;0,04;0;45;12;1,1
12/13/2020 20:00;0;0;0;0;7,7;130;0,04;0;28;11;1,1
12/13/2020 22:00;0;0;0;0;7;115;0,03;0;79;12;1,1
12/14/2020 0:00;1,37;655;796,7;0;7,2;117;0,04;0;70;9,5;0,9
12/14/2020 2:00;0;0;0;0;0;0;0;0;0;0;0
12/14/2020 4:00;0;0;0;0;0;0;0;0;0;0;0
12/14/2020 6:00;0;0;0;0;0;0;0;0;0;0;0
12/14/2020 8:00;1,27;637;639;0;8;117;0,04;0;33;11;1,1
12/14/2020 10:00;0;0;0;0;8,1;107;0,04;0;43;11;1,1
12/14/2020 12:00;0;0;0;0;8,3;110;0,04;0;39;11;1,1
12/14/2020 14:00;0;0;0;0;8,1;104;0,04;0;40;11;1,1
12/14/2020 16:00;1,22;635;749;0;7,7;106;0,04;0;40;11;1,1
12/14/2020 18:00;0;0;0;0;8,1;100;0,04;0;33;9,9;0,9
12/14/2020 20:00;0;0;0;0;9;114;0,04;0;28;9;0,9
12/14/2020 22:00;0;0;0;0;8,9;108;0,05;0;38;9,9;1,1
12/15/2020 0:00;1,4;621;797,5;0;8,1;95;0,05;0;37;11;1,2
12/15/2020 2:00;0;0;0;0;8;89;0,04;0;31;9,9;0,9
12/15/2020 4:00;0;0;0;0;7,7;95;0,05;0;27;9,6;0,9
12/15/2020 6:00;0;No events found,;0;0;8;86;0,03;No events found,;31;9,9;0,9
12/15/2020 8:00;0,98;608;618;0;8,3;92;0,04;0;25;11;1,1
12/15/2020 10:00;0;0;0;0;8,3;97;0,04;0;21;11;1,1
12/15/2020 12:00;0;0;0;0;7,7;98;0,04;0;26;11;1,1
12/15/2020 14:00;0;0;0;0;8,1;89;0,04;0;35;11;1,1
12/15/2020 16:00;1,9;602;532;0;8,2;93;0,04;0;24;9,9;1
12/15/2020 18:00;0;0;0;0;7,8;98;0,04;0;24;9,9;0,9
12/15/2020 20:00;0;0;0;0;8,1;90;0,04;0;30;11;0,9
12/15/2020 22:00;0;0;0;0;8,4;89;0,04;0;28;9,9;1
12/16/2020 0:00;1,28;581;780;0,1;7,8;110;0,05;0;27;9,9;1
12/16/2020 2:00;0;0;0;0;8;101;0,04;0;38;9,9;1
12/16/2020 4:00;0;0;0;0;7,9;99;0,04;0;32;9,9;1
12/16/2020 6:00;0;No events found,;0;0;7,8;100;0,04;No events found,;31;9,9;1
12/16/2020 8:00;1,17;602;639;0,1;7,6;108;0,04;0;31;9,9;1
12/16/2020 10:00;0;0;0;0;7,6;91;0,04;0;33;11;1,2
12/16/2020 12:00;0;0;0;0;7,3;120;0,04;0;36;9,9;1
12/16/2020 14:00;0;0;0;0;7,4;142;0,04;0;78;11;1,1
12/16/2020 16:00;1,08;609;700;0;7;145;0,05;0;98;9,7;1
12/16/2020 18:00;0;0;0;0;7,9;105;0,04;0;102;9,9;1,1
12/16/2020 20:00;0;0;0;0;8,1;103;0,04;0;81;8,7;0,9
12/16/2020 22:00;0;0;0;0;6,8;114;0,04;0;83;12;0,9
12/17/2020 0:00;1,18;569;709;0,1;6,7;136;0,04;0;64;9,5;0,9
12/17/2020 2:00;0;0;0;0;7,9;125;0,05;0;91;8,9;0,9
12/17/2020 4:00;0;0;0;0;7,7;115;0,04;0;88;9;0,9
12/17/2020 6:00;0;No events found,;0;0;7;124;0,04;No events found,;67;9,9;0,9
12/17/2020 8:00;1,32;595;604;0,1;6,9;167;0,03;0;73;9,6;1
12/17/2020 10:00;0;0;0;0;6,8;133;0,03;0;98;9,8;1
12/17/2020 12:00;0;0;0;0;6,9;119;0,03;0;90;9,6;1,1
12/17/2020 14:00;0;0;0;0;6,9;107;0,04;0;70;9,9;0,9
12/17/2020 16:00;1,32;596;610;0;8,3;108;0,04;0;54;8,7;0,9
12/17/2020 18:00;0;0;0;0;8,3;98;0,04;0;51;9;0,9
12/17/2020 20:00;0;0;0;0;7,6;80;0,04;0;37;9,5;0,9
12/17/2020 22:00;0;0;0;0;8,3;87;0,04;0;35;1;0,9
12/18/2020 0:00;1,25;550;691;0,1;7,9;95;0,04;0;31;9,9;1
12/18/2020 2:00;0;0;0;0;7,6;126;0,04;0;57;9,9;0,9
12/18/2020 4:00;0;0;0;0;7,7;127;0,04;0;55;9,9;1
12/18/2020 6:00;0;No events found,;0;0;7,7;107;0,04;No events found,;57;9,8;1
12/18/2020 8:00;1,24;627;814,3;0,2;7,9;118;0,04;0;49;9,9;1,3
12/18/2020 10:00;0;0;0;0;7,1;98;0,04;0;36;11;1,1
12/18/2020 12:00;0;0;0;0;7,9;86;0,04;0;33;11;1,2
12/18/2020 14:00;0;0;0;0;7,9;93;0,04;0;21;9,9;1
12/18/2020 16:00;1,25;599;748;0;7,8;98;0,04;0;23;9,9;1
12/18/2020 18:00;0;0;0;0;7,9;100;0,04;0;38;9,9;1
12/18/2020 20:00;0;0;0;0;7,9;101;0,04;0;38;9,9;1,2
12/18/2020 22:00;0;0;0;0;8;104;0,05;0;38;9,8;1,3
12/19/2020 0:00;1,28;613;675;0;8;100;0,04;0;40;9,9;1,2
12/19/2020 2:00;0;0;0;0;7,8;105;0,04;0;52;11;1,2
12/19/2020 4:00;0;0;0;0;7,9;102;0,04;0;38;9,9;1
12/19/2020 6:00;0;No events found,;0;0;8;100;0,04;No events found,;42;9,9;1,3
12/19/2020 8:00;0,85;627;647;0;8,1;103;0,04;0;41;11;1
12/19/2020 10:00;0;0;0;0;8,1;103;0,04;0;39;11;1,1
12/19/2020 12:00;0;0;0;0;8,1;94;0,04;0;42;11;1,1
12/19/2020 14:00;0;0;0;0;8;98;0,05;0;38;11;1,2
12/19/2020 16:00;1,2;612;615;0;8;100;0,04;0;37;12;1,2
12/19/2020 18:00;0;0;0;0;8,2;96;0,04;0;60;11;1,2
12/19/2020 20:00;0;0;0;0;8,1;100;0,04;0;58;11;1,3
12/19/2020 22:00;0;0;0;0;8,4;106;0,04;0;60;11;1,2
12/20/2020 0:00;1,23;623;703;0;8,5;100;0,04;0;40;11;1,1
12/20/2020 2:00;0;0;0;0;8;98;0,04;0,5;39;9,9;1,2
12/20/2020 4:00;0;0;0;0;8,1;103;0,04;0;38;9,9;1,1
12/20/2020 6:00;0;No events found,;0;0;8,6;115;0,04;No events found,;49;9,8;1
12/20/2020 8:00;1,28;614;769;0,1;7,7;102;0,04;0,9;41;11;1,2
12/20/2020 10:00;0;0;0;0;8,1;103;0,04;0;44;11;0,9
12/20/2020 12:00;0;0;0;0;8,1;104;0,05;0;29;11;1
12/20/2020 14:00;0;0;0;0;7,6;99;0,04;0;33;11;1,1
12/20/2020 16:00;1,3;604;965,3;0,2;8,1;90;0,04;0;43;11;1,2
12/20/2020 18:00;0;0;0;0;7,7;93;0,04;0;34;11;1,1
12/20/2020 20:00;0;0;0;0;7,9;92;0,04;0;38;12;1,2
12/20/2020 22:00;0;0;0;0;8;88;0,04;0;50;12;1,3
12/21/2020 0:00;1,35;610;0;0,1;8,3;100;0,04;0;41;12;1,2
12/21/2020 2:00;0;0;0;0;8;97;0,04;0;36;11;1,4
12/21/2020 4:00;0;0;0;0;7,9;111;0,04;0;54;11;1,3
12/21/2020 6:00;0;No events found,;0;0;8,2;103;0,04;No events found,;50;11;1,2
12/21/2020 8:00;1,07;572;699;0;8;102;0,04;0;62;11;1,1
12/21/2020 10:00;0;0;0;0;7,6;111;0,04;0;47;11;1,1
12/21/2020 12:00;0;0;0;0;8;86;0,04;0;72;11;1,2
12/21/2020 14:00;0;0;0;0;8;88;0,04;0;63;11;1,4
12/21/2020 16:00;1,28;612;678;0;8,1;78;0,03;0;38;11;1,1
12/21/2020 18:00;0;0;0;0;8;74;0,04;0;38;11;1,1
12/21/2020 20:00;0;0;0;0;8,3;77;0,05;0;43;12;1,2
12/21/2020 22:00;0;0;0;0;8,1;78;0,04;0;38;11;1,1
12/22/2020 0:00;1,3;581;596,8;0,1;8,3;63;0,04;0;31;12;1,3
12/22/2020 2:00;0;0;0;0;8,3;70;0,04;0;15;9,9;1
12/22/2020 4:00;0;0;0;0;8,3;63;0,04;0;23;11;1
12/22/2020 6:00;0;No events found,;0;0;8,5;84;0,04;No events found,;18;11;1
12/22/2020 8:00;1,07;599;792;0;8,2;92;0,04;0;15;11;1
12/22/2020 10:00;0;0;0;0;8;61;0,06;0;5;9,9;1
12/22/2020 12:00;0;0;0;0;8,3;64;0,04;0;13;11;1
12/22/2020 14:00;0;0;0;0;9;87;0,06;0;0;9,1;0,9
12/22/2020 16:00;1,28;602;689;0;8,4;77;0,05;0;5;9,1;0,9
12/22/2020 18:00;0;0;0;0;8,4;78;0,04;0;13;9;0,9
12/22/2020 20:00;0;0;0;0;8,3;76;0,04;0;18;9,1;1,1
12/22/2020 22:00;0;0;0;0;8,1;81;0,04;0;14;9,1;0,9
12/23/2020 0:00;1,37;636;735,7;0,1;8,7;81;0,04;0;14;13;1,5
12/23/2020 2:00;0;0;0;0;8,3;89;0,05;0;17;12;1
12/23/2020 4:00;0;0;0;0;8,1;75;0,05;0;23;12;1
12/23/2020 6:00;0;No events found,;0;0;8,1;79;0,05;No events found,;21;12;1,1
12/23/2020 8:00;1,27;635;737;0;7,9;94;0,05;0;18;11;1
12/23/2020 10:00;0;0;0;0;8,3;86;0,05;0;20;12;1,1
12/23/2020 12:00;0;0;0;0;8,3;95;0,05;0;8;12;1,1
12/23/2020 14:00;0;0;0;0;8,2;84;0,05;0;14;12;1,1
12/23/2020 16:00;1,34;629;700;0;8,6;96;0,05;0;18;12;1,1
12/23/2020 18:00;0;0;0;0;8,1;92;0,04;0;14;12;1,3
12/23/2020 20:00;0;0;0;0;8,2;90;0,05;0;15;11;1,4
12/23/2020 22:00;0;0;0;0;8,1;93;0,05;0;28;12;1,7
12/24/2020 0:00;1,51;645;494,5;0,1;8,3;83;0,04;0;39;13;1,3
12/24/2020 2:00;0;0;0;0;8,1;72;0,05;0;24;11;1
12/24/2020 4:00;0;0;0;0;8,2;80;0,04;0;18;11;0,9
12/24/2020 6:00;0;No events found,;0;0;8;72;0,05;No events found,;17;12;1
12/24/2020 8:00;1,04;647;746;0;8,2;88;0,05;0;18;12;0,9
12/24/2020 10:00;0;0;0;0;7,7;92;0,05;0;5;12;1
12/24/2020 12:00;0;0;0;0;8,3;78;0,05;0;17;12;1,2
12/24/2020 14:00;0;0;0;0;7,9;83;0,05;0;17;11;1
12/24/2020 16:00;1,15;654;791;0;8,6;74;0,04;0;21;14;1,2
12/24/2020 18:00;0;0;0;0;8,4;92;0,05;0;16;14;1,1
12/24/2020 20:00;0;0;0;0;8,1;103;0,05;0;17;12;1,1
12/24/2020 22:00;0;0;0;0;8;92;0,04;0;28;15;1,1
12/25/2020 0:00;1,2;612;681;0;8;100;0,04;0;25;12;1
12/25/2020 2:00;0;0;0;0;8,1;104;0,04;0;18;11;1,1
12/25/2020 4:00;0;0;0;0;8,2;100;0,04;0;25;12;1,2
12/25/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/25/2020 8:00;0;0;0;0;0;0;0;0;0;0;0
12/25/2020 10:00;0;0;0;0;0;0;0;0;0;0;0
12/25/2020 12:00;0;0;0;0;0;0;0;0;0;0;0
12/25/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
12/25/2020 16:00;0;0;0;0;6,5;70;0,04;0;0;26;6,5
12/25/2020 18:00;0;0;0;0;7,2;76;0,04;0,9;5;13;1,3
12/25/2020 20:00;0;0;0;0;7,6;83;0,04;0,5;12;12;1
12/25/2020 22:00;0;0;0;0;5;89;0,04;0;11;11;1
12/26/2020 0:00;1,28;632;689;0,1;7,6;90;0,04;0;23;11;1
12/26/2020 2:00;0;0;0;0;8,1;92;0,04;0,9;26;12;0,9
12/26/2020 4:00;0;0;0;0;8;98;0,04;0,4;18;11;1
12/26/2020 6:00;0;No events found,;0;0;8,1;103;0,04;No events found,;28;12;0,9
12/26/2020 8:00;1,49;606;534,9;0,1;7,7;123;0,04;0;39;12;1,1
12/26/2020 10:00;0;0;0;0;7,9;96;0,04;0;40;14;1,4
12/26/2020 12:00;0;0;0;0;7,6;97;0,04;0;33;17;1,7
12/26/2020 14:00;0;0;0;0;7,6;76;0,04;0;27;13;1,3
12/26/2020 16:00;1,3;600;628,8;0;8,3;85;0,04;0;19;14;1,3
12/26/2020 18:00;0;0;0;0;7,7;123;0,04;0;25;13;1,1
12/26/2020 20:00;0;0;0;0;7,9;114;0,04;0;54;13;1,4
12/26/2020 22:00;0;0;0;0;7,9;106;0,04;0;49;13;1,4
12/27/2020 0:00;1,32;612;580;0;7,8;112;0,04;0;45;14;1,3
