pi_timestamp	pi_value1	measurement_key
2019-08-30 13:00:00	34.42	protein_beans_L1
2019-05-14 01:00:00	33.4	protein_beans_L1
2019-10-22 05:00:00	33.605000000000004	protein_beans
2020-01-20 19:00:00	33.39	protein_beans_L2
2019-08-08 11:00:00	8.85	protein_hull_L2
2018-11-15 05:00:00	0.35	fat_white_meal_L2
2019-01-13 15:00:00	21.225	fat_beans
2019-10-17 11:00:00	10.48	moisture_finished_meal_L1
2019-02-27 11:00:00	45.74	protein_finished_meal_L1
2020-02-05 21:00:00	11.62	moisture_beans_L2
2020-04-06 01:00:00	33.16	protein_beans_L1
2019-06-12 17:00:00	11.2	moisture_beans
2019-12-15 05:00:00	0.33	fat_white_meal_L2
2019-10-25 17:00:00	2.74	fiber_finished_meal_L1
2020-03-07 01:00:00	3.58	fiber_finished_meal_L1
2019-07-01 23:00:00	34.19	protein_beans_L1
2019-09-03 13:00:00	8.95	moisture_white_meal_L2
2020-02-06 13:00:00	20.695	fat_beans
2019-01-21 09:00:00	11.92	moisture_beans
2020-03-01 11:00:00	21.68	fat_beans_L1
2019-06-03 19:00:00	34.725	protein_beans
2019-11-29 15:00:00	11.65	moisture_beans
2020-01-15 11:00:00	11.82	moisture_beans_L2
2019-05-18 13:00:00	11.52	moisture_white_meal_L1
2019-11-30 09:00:00	1.39	fat_finished_meal_L1
2019-08-14 17:00:00	34.56999999999999	protein_beans
2019-01-22 07:00:00	6.76	moisture_white_meal_L1
2019-05-07 13:00:00	1.31	fat_finished_meal_L1
2019-04-11 21:00:00	21.130000000000006	fat_beans
2019-11-13 01:00:00	9.11	moisture_finished_meal_L1
2019-06-29 03:00:00	9.1	protein_hull_L1
2019-05-04 23:00:00	11.31	moisture_white_meal_L2
2019-03-26 23:00:00	21.32	fat_beans_L2
2019-06-02 19:00:00	11.83	moisture_beans_L1
2019-11-17 23:00:00	44.45	protein_finished_meal_L1
2019-10-07 17:00:00	7.08	moisture_hull_L1
2019-03-06 19:00:00	22.365	fat_beans
2019-07-14 15:00:00	34.29	protein_beans
2018-11-04 21:00:00	7.55	moisture_white_meal_L1
2019-05-24 13:00:00	1.0	fat_hull_L1
2020-07-05 19:00:00	7.66	protein_hull_L2
2019-09-30 19:00:00	12.2	moisture_beans_L1
2019-06-03 09:00:00	1.08	fat_finished_meal_L1
2019-11-03 05:00:00	3.03	fiber_finished_meal_L2
2020-05-14 11:00:00	1.28	fat_hull_L2
2019-10-06 09:00:00	20.83	fat_beans
2019-09-24 17:00:00	1.53	fat_finished_meal_L1
2019-09-30 01:00:00	8.57	protein_hull_L2
2019-09-30 05:00:00	19.97	fat_beans_L2
2019-07-26 21:00:00	11.43	moisture_beans_L1
2020-07-05 21:00:00	6.94	moisture_hull_L1
2020-06-14 03:00:00	8.8	protein_hull_L1
2020-03-23 21:00:00	7.85	moisture_white_meal_L1
2019-05-31 21:00:00	10.71	moisture_white_meal_L2
2019-04-18 23:00:00	20.15	fat_beans_L1
2020-03-17 11:00:00	1.11	fat_hull_L1
2019-07-05 01:00:00	11.01	moisture_beans
2019-05-11 19:00:00	19.66	fat_beans
2019-11-14 07:00:00	12.14	moisture_beans_L1
2019-07-24 23:00:00	3.48	fiber_finished_meal_L1
2019-11-22 15:00:00	8.75	protein_hull_L1
2020-03-07 07:00:00	7.11	moisture_hull_L1
2019-05-12 19:00:00	20.115	fat_beans
2019-07-16 09:00:00	11.42	moisture_beans_L1
2019-02-24 01:00:00	11.54	moisture_beans_L1
2020-03-26 15:00:00	7.79	moisture_beans
2019-01-16 05:00:00	21.89	fat_beans_L1
2020-04-12 17:00:00	1.53	fat_finished_meal_L1
2020-03-16 05:00:00	7.18	moisture_hull_L2
2019-03-05 21:00:00	33.29	protein_beans_L2
2020-02-25 05:00:00	45.37	protein_finished_meal_L2
2019-08-27 23:00:00	20.72	fat_beans_L1
2019-10-21 01:00:00	6.81	moisture_hull_L1
2019-12-03 05:00:00	9.42	moisture_white_meal_L1
2019-06-16 11:00:00	34.81	protein_beans_L1
2019-04-14 13:00:00	0.35	fat_white_meal_L1
2019-12-05 07:00:00	10.08	moisture_finished_meal_L1
2019-04-04 15:00:00	34.02	protein_beans_L1
2019-05-23 21:00:00	8.29	moisture_white_meal_L2
2019-05-05 13:00:00	45.21	protein_finished_meal_L1
2019-06-11 09:00:00	9.02	moisture_white_meal_L2
2019-03-07 21:00:00	10.76	moisture_white_meal_L1
2020-06-02 21:00:00	1.21	fat_finished_meal_L1
2020-01-27 07:00:00	34.11	protein_beans_L1
2019-11-01 11:00:00	11.71	moisture_beans_L2
2019-03-03 13:00:00	33.11	protein_beans_L2
2019-06-30 01:00:00	9.05	protein_hull_L1
2019-11-21 17:00:00	11.92	moisture_beans_L1
2019-05-20 01:00:00	11.66	moisture_beans_L2
2019-05-28 07:00:00	11.84	moisture_finished_meal_L2
2019-07-25 03:00:00	0.95	fat_hull_L1
2019-07-06 11:00:00	8.91	protein_hull_L1
2019-10-24 01:00:00	21.09	fat_beans_L2
2019-10-28 11:00:00	3.56	fiber_finished_meal_L2
2019-07-12 21:00:00	10.18	moisture_beans_L2
2019-10-27 21:00:00	10.13	moisture_finished_meal_L2
2019-11-05 15:00:00	32.42	protein_beans
2020-01-28 11:00:00	12.02	moisture_beans
2020-03-22 15:00:00	9.96	moisture_white_meal_L1
2020-01-07 23:00:00	7.21	moisture_hull_L1
2020-03-12 15:00:00	12.005	moisture_beans
2019-11-21 11:00:00	20.52	fat_beans_L1
2020-06-09 17:00:00	45.51	protein_finished_meal_L2
2020-05-12 03:00:00	0.46	fat_white_meal_L1
2019-06-16 01:00:00	3.29	fiber_finished_meal_L1
2019-05-25 23:00:00	34.61	protein_beans_L2
2019-07-13 03:00:00	11.0	moisture_finished_meal_L2
2019-11-25 15:00:00	33.79	protein_beans_L2
2019-09-26 07:00:00	9.03	protein_hull_L1
2020-01-29 13:00:00	1.24	fat_finished_meal_L1
2019-10-19 11:00:00	7.73	moisture_white_meal_L1
2019-07-05 05:00:00	3.57	fiber_finished_meal_L1
2020-07-03 17:00:00	1.48	fat_hull_L2
2020-06-01 11:00:00	7.6	moisture_white_meal_L2
2019-04-15 03:00:00	44.92	protein_finished_meal_L1
2019-05-25 05:00:00	1.45	fat_hull_L2
2020-05-24 17:00:00	45.4	protein_finished_meal_L1
2020-01-29 17:00:00	33.5	protein_beans_L2
2019-05-22 19:00:00	7.08	moisture_hull_L2
2019-07-05 17:00:00	11.52	moisture_finished_meal_L1
2019-05-20 23:00:00	20.7	fat_beans_L1
2019-08-03 21:00:00	0.42	fat_white_meal_L2
2019-04-09 15:00:00	33.17	protein_beans_L1
2018-11-10 19:00:00	46.95	protein_finished_meal_L1
2020-02-15 21:00:00	33.03	protein_beans
2019-11-22 11:00:00	10.53	moisture_finished_meal_L1
2020-03-19 03:00:00	0.59	fat_white_meal_L1
2019-03-04 17:00:00	22.215	fat_beans
2019-07-24 21:00:00	0.99	fat_finished_meal_L2
2019-12-18 05:00:00	11.73	moisture_beans_L2
2019-12-06 03:00:00	3.22	fiber_finished_meal_L1
2019-08-10 21:00:00	45.41	protein_finished_meal_L2
2019-11-17 03:00:00	9.13	moisture_white_meal_L2
2020-04-01 09:00:00	12.04	moisture_beans_L2
2019-06-10 05:00:00	34.61	protein_beans_L1
2019-02-27 19:00:00	21.81	fat_beans
2019-01-20 17:00:00	21.48	fat_beans_L1
2019-01-31 01:00:00	11.5	moisture_beans
2019-09-28 21:00:00	0.45	fat_white_meal_L1
2020-01-09 05:00:00	20.31	fat_beans
2019-01-17 01:00:00	2.51	fiber_finished_meal_L1
2019-09-28 07:00:00	44.42	protein_finished_meal_L2
2020-01-14 17:00:00	2.83	fiber_finished_meal_L1
2019-01-31 13:00:00	11.91	moisture_beans_L1
2019-08-03 11:00:00	6.62	moisture_hull_L2
2019-12-05 13:00:00	8.58	protein_hull_L1
2019-05-04 01:00:00	10.72	moisture_finished_meal_L1
2019-01-26 19:00:00	21.44	fat_beans_L1
2019-11-20 01:00:00	1.57	fat_finished_meal_L1
2020-02-09 19:00:00	11.44	moisture_beans_L1
2020-07-14 01:00:00	8.77	protein_hull_L2
2019-06-11 01:00:00	46.85	protein_finished_meal_L1
2019-10-07 01:00:00	33.74	protein_beans
2019-08-08 13:00:00	46.0	protein_finished_meal_L2
2020-04-03 05:00:00	7.47	moisture_hull_L1
2019-06-20 01:00:00	6.32	moisture_white_meal_L1
2019-09-14 17:00:00	20.52	fat_beans
2020-04-29 07:00:00	9.46	protein_hull_L1
2020-06-18 23:00:00	6.92	moisture_hull_L2
2020-06-06 11:00:00	6.8	moisture_white_meal_L1
2019-09-28 05:00:00	32.64	protein_beans_L2
2019-06-04 17:00:00	0.52	fat_white_meal_L1
2020-01-28 13:00:00	6.76	moisture_hull_L1
2019-06-16 17:00:00	12.34	moisture_beans
2019-06-23 07:00:00	8.94	protein_hull_L1
2019-05-27 21:00:00	12.09	moisture_beans_L2
2019-05-26 01:00:00	11.705	moisture_beans
2019-10-20 21:00:00	20.86	fat_beans_L2
2019-05-04 05:00:00	0.43	fat_white_meal_L1
2020-03-24 23:00:00	11.815	moisture_beans
2019-05-06 05:00:00	20.21	fat_beans_L2
2019-02-22 11:00:00	0.41	fat_white_meal_L1
2019-06-03 19:00:00	19.1	fat_beans_L1
2019-11-03 13:00:00	12.58	moisture_beans_L1
2019-09-24 21:00:00	11.89	moisture_beans_L2
2019-07-29 03:00:00	34.57	protein_beans
2019-04-28 07:00:00	0.31	fat_white_meal_L1
2019-12-10 21:00:00	11.03	moisture_finished_meal_L1
2020-03-28 13:00:00	9.23	protein_hull_L2
2019-12-07 21:00:00	6.53	moisture_white_meal_L1
2019-01-10 21:00:00	33.11	protein_beans_L2
2020-07-07 11:00:00	9.07	protein_hull_L2
2020-01-07 17:00:00	33.76	protein_beans_L1
2019-09-19 11:00:00	19.76	fat_beans_L2
2019-06-25 13:00:00	9.62	protein_hull_L2
2020-03-08 11:00:00	0.45	fat_white_meal_L1
2019-09-29 09:00:00	44.71	protein_finished_meal_L2
2019-05-28 13:00:00	3.36	fiber_finished_meal_L2
2019-10-12 01:00:00	12.51	moisture_beans
2020-03-01 07:00:00	11.73	moisture_beans_L2
2020-02-06 11:00:00	33.32	protein_beans
2019-11-28 09:00:00	10.01	moisture_finished_meal_L2
2019-12-06 03:00:00	11.94	moisture_beans_L1
2019-06-15 05:00:00	9.33	moisture_finished_meal_L2
2020-04-11 19:00:00	8.38	protein_hull_L1
2018-11-19 15:00:00	8.57	moisture_white_meal_L2
2019-01-07 21:00:00	21.08	fat_beans_L1
2019-08-18 21:00:00	2.75	fiber_finished_meal_L2
2019-11-21 03:00:00	12.02	moisture_beans_L2
2020-05-25 07:00:00	9.37	moisture_white_meal_L1
2019-07-21 15:00:00	45.52	protein_finished_meal_L2
2019-12-03 07:00:00	0.39	fat_white_meal_L2
2019-11-22 09:00:00	44.52	protein_finished_meal_L1
2019-12-16 05:00:00	20.95	fat_beans_L2
2019-05-31 13:00:00	45.18	protein_finished_meal_L1
2019-10-04 01:00:00	8.86	protein_hull_L1
2020-01-09 09:00:00	1.03	fat_finished_meal_L1
2019-04-28 21:00:00	44.92	protein_finished_meal_L1
2020-01-06 13:00:00	20.23	fat_beans_L2
2020-01-08 09:00:00	11.31	moisture_finished_meal_L1
2019-12-12 17:00:00	6.79	moisture_hull_L2
2020-05-12 23:00:00	8.25	protein_hull_L1
2019-11-19 15:00:00	1.11	fat_hull_L1
2019-06-04 17:00:00	6.87	moisture_hull_L1
2019-05-27 11:00:00	1.21	fat_finished_meal_L2
2019-03-24 17:00:00	21.57	fat_beans_L1
2019-01-28 05:00:00	21.21	fat_beans_L2
2020-06-13 09:00:00	6.51	moisture_hull_L2
2020-07-18 07:00:00	8.9	protein_hull_L2
2019-11-20 05:00:00	32.73	protein_beans_L2
2019-06-03 15:00:00	11.54	moisture_beans_L2
2019-12-02 03:00:00	11.33	moisture_beans_L2
2019-11-28 05:00:00	11.94	moisture_beans_L1
2019-10-22 09:00:00	2.99	fiber_finished_meal_L1
2018-11-16 19:00:00	33.35	protein_beans_L1
2020-05-18 11:00:00	7.47	moisture_white_meal_L2
2019-09-19 11:00:00	19.94	fat_beans_L1
2020-02-18 15:00:00	3.13	fiber_finished_meal_L2
2019-07-20 01:00:00	20.81	fat_beans_L2
2019-04-23 05:00:00	1.54	fat_finished_meal_L2
2019-08-28 19:00:00	8.89	protein_hull_L1
2019-06-25 17:00:00	6.85	moisture_hull_L2
2019-12-06 21:00:00	6.86	moisture_white_meal_L1
2019-05-22 19:00:00	20.09	fat_beans
2019-01-18 05:00:00	11.57	moisture_beans_L1
2019-06-08 17:00:00	7.15	moisture_white_meal_L1
2019-09-12 03:00:00	6.41	moisture_hull_L1
2019-02-27 05:00:00	21.03	fat_beans_L1
2019-03-22 09:00:00	1.11	fat_finished_meal_L1
2019-01-25 19:00:00	45.73	protein_finished_meal_L1
2019-06-10 05:00:00	11.675	moisture_beans
2019-12-18 11:00:00	6.84	moisture_white_meal_L2
2019-08-27 03:00:00	9.58	moisture_finished_meal_L2
2020-02-11 01:00:00	7.51	moisture_hull_L1
2019-08-08 13:00:00	9.91	moisture_white_meal_L1
2019-01-20 15:00:00	45.5	protein_finished_meal_L1
2019-08-27 03:00:00	11.47	moisture_beans_L1
2020-03-06 13:00:00	11.7	moisture_finished_meal_L2
2020-03-31 09:00:00	12.025	moisture_beans
2020-01-29 17:00:00	9.02	protein_hull_L1
2020-04-12 11:00:00	21.71	fat_beans_L2
2019-02-28 09:00:00	21.26	fat_beans_L2
2020-03-24 07:00:00	6.82	moisture_hull_L1
2019-11-29 11:00:00	9.19	protein_hull_L1
2019-10-04 11:00:00	1.0	fat_hull_L1
2019-12-04 19:00:00	32.68	protein_beans
2019-06-14 11:00:00	1.18	fat_hull_L2
2019-06-24 09:00:00	1.04	fat_hull_L2
2020-02-15 17:00:00	32.98	protein_beans_L2
2019-07-08 09:00:00	11.505	moisture_beans
2019-05-22 05:00:00	1.3	fat_finished_meal_L2
2019-02-23 05:00:00	10.15	moisture_white_meal_L2
2019-11-25 05:00:00	33.635000000000005	protein_beans
2019-06-14 21:00:00	11.9	moisture_beans_L1
2019-11-20 19:00:00	20.16	fat_beans
2019-04-11 17:00:00	20.67	fat_beans_L2
2019-07-19 21:00:00	7.02	moisture_hull_L2
2019-10-03 01:00:00	6.94	moisture_hull_L1
2019-08-14 13:00:00	19.25	fat_beans_L2
2019-09-02 21:00:00	20.7	fat_beans_L1
2019-11-10 13:00:00	20.24	fat_beans
2019-02-27 19:00:00	0.46	fat_white_meal_L1
2020-01-27 15:00:00	20.8	fat_beans_L1
2020-01-13 17:00:00	33.3	protein_beans_L2
2019-06-26 09:00:00	20.555	fat_beans
2019-10-02 09:00:00	1.13	fat_hull_L1
2020-02-26 21:00:00	21.24	fat_beans_L2
2020-02-08 17:00:00	12.04	moisture_beans_L2
2020-03-21 11:00:00	1.36	fat_hull_L1
2019-01-22 01:00:00	11.44	moisture_beans
2020-02-05 13:00:00	11.65	moisture_beans
2020-01-24 11:00:00	1.2	fat_hull_L1
2019-05-07 05:00:00	10.34	moisture_finished_meal_L1
2019-05-12 17:00:00	8.76	moisture_white_meal_L2
2020-02-26 19:00:00	11.64	moisture_beans_L2
2019-08-08 01:00:00	8.68	protein_hull_L1
2018-11-15 15:00:00	21.47	fat_beans
2019-09-14 21:00:00	19.665	fat_beans
2019-06-27 03:00:00	34.85	protein_beans_L1
2019-06-26 05:00:00	20.55	fat_beans
2020-03-29 15:00:00	33.17	protein_beans_L1
2019-06-15 13:00:00	18.61	fat_beans_L2
2019-11-26 09:00:00	7.12	moisture_white_meal_L2
2019-08-10 11:00:00	34.64	protein_beans_L1
2019-03-21 19:00:00	1.3	fat_finished_meal_L1
2019-06-14 13:00:00	0.98	fat_hull_L1
2020-02-07 23:00:00	8.86	protein_hull_L2
2019-07-10 21:00:00	1.07	fat_hull_L2
2019-11-05 11:00:00	0.3	fat_white_meal_L2
2019-11-26 23:00:00	33.71	protein_beans_L2
2019-07-24 23:00:00	19.61	fat_beans_L1
2019-06-11 11:00:00	19.8	fat_beans
2019-11-13 13:00:00	7.69	moisture_white_meal_L1
2020-01-27 07:00:00	11.25	moisture_beans_L2
2019-07-13 07:00:00	3.63	fiber_finished_meal_L1
2020-03-28 11:00:00	11.65	moisture_beans_L1
2019-08-05 15:00:00	45.05	protein_finished_meal_L1
2019-10-13 07:00:00	6.57	moisture_white_meal_L1
2019-07-10 05:00:00	20.15	fat_beans_L1
2020-01-31 21:00:00	11.49	moisture_beans
2020-07-15 09:00:00	1.32	fat_hull_L1
2019-11-02 11:00:00	45.11	protein_finished_meal_L2
2019-11-21 17:00:00	10.88	moisture_white_meal_L1
2019-05-23 23:00:00	11.63	moisture_beans_L2
2019-08-18 03:00:00	20.43	fat_beans
2020-02-25 11:00:00	11.49	moisture_beans
2019-06-11 11:00:00	10.09	moisture_white_meal_L1
2020-02-29 23:00:00	11.92	moisture_beans_L2
2019-03-23 23:00:00	21.37	fat_beans
2020-05-17 13:00:00	0.52	fat_white_meal_L2
2020-04-12 11:00:00	33.08	protein_beans_L1
2019-06-04 23:00:00	0.42	fat_white_meal_L1
2020-03-27 13:00:00	8.83	protein_hull_L1
2019-05-18 09:00:00	32.91	protein_beans_L2
2019-10-08 17:00:00	7.82	moisture_white_meal_L1
2020-01-07 23:00:00	21.1	fat_beans
2019-11-30 21:00:00	6.47	moisture_hull_L1
2020-02-09 13:00:00	20.68	fat_beans
2019-10-05 23:00:00	20.8	fat_beans
2019-11-06 17:00:00	33.28	protein_beans
2019-06-17 09:00:00	8.27	moisture_hull_L1
2019-07-25 11:00:00	2.39	fiber_finished_meal_L2
2020-03-03 01:00:00	9.15	protein_hull_L2
2019-06-05 19:00:00	12.36	moisture_finished_meal_L1
2020-04-01 13:00:00	22.74	fat_beans_L2
2020-07-26 09:00:00	1.11	fat_hull_L1
2019-11-29 13:00:00	1.42	fat_hull_L2
2019-07-21 13:00:00	11.82	moisture_beans_L2
2020-07-17 23:00:00	6.7	moisture_hull_L1
2019-03-31 19:00:00	21.055	fat_beans
2019-07-14 07:00:00	11.69	moisture_beans
2019-08-29 23:00:00	8.72	moisture_finished_meal_L1
2020-05-26 05:00:00	9.07	protein_hull_L2
2019-07-05 05:00:00	19.49	fat_beans_L2
2020-03-17 15:00:00	21.42	fat_beans_L2
2019-07-17 17:00:00	0.45	fat_white_meal_L1
2019-09-01 13:00:00	8.58	protein_hull_L1
2019-11-21 11:00:00	19.93	fat_beans_L2
2019-03-27 01:00:00	21.69	fat_beans_L2
2020-08-12 05:00:00	0.79	fat_hull_L1
2019-10-03 07:00:00	11.35	moisture_finished_meal_L2
2019-08-30 11:00:00	9.34	moisture_finished_meal_L2
2020-04-04 23:00:00	12.63	moisture_finished_meal_L2
2019-01-18 05:00:00	11.26	moisture_white_meal_L1
2019-06-13 13:00:00	19.16	fat_beans_L1
2019-11-20 05:00:00	8.77	protein_hull_L2
2019-05-28 07:00:00	1.31	fat_finished_meal_L1
2020-01-21 09:00:00	1.01	fat_hull_L1
2020-05-24 01:00:00	46.81	protein_finished_meal_L2
2019-11-27 09:00:00	11.4	moisture_beans_L2
2019-10-17 07:00:00	3.04	fiber_finished_meal_L1
2020-02-03 03:00:00	11.96	moisture_beans_L2
2019-11-04 13:00:00	10.02	moisture_finished_meal_L2
2019-03-30 21:00:00	11.73	moisture_beans_L2
2019-01-26 23:00:00	22.04	fat_beans_L1
2019-04-27 07:00:00	33.015	protein_beans
2019-08-10 11:00:00	1.13	fat_finished_meal_L2
2020-02-14 09:00:00	8.79	protein_hull_L1
2020-08-07 19:00:00	1.14	fat_hull_L1
2020-02-13 05:00:00	34.3	protein_beans_L1
2019-06-20 23:00:00	8.94	moisture_white_meal_L1
2020-04-06 05:00:00	3.35	fiber_finished_meal_L1
2019-05-24 05:00:00	20.2	fat_beans_L1
2019-05-31 05:00:00	11.95	moisture_beans_L2
2020-05-13 05:00:00	1.38	fat_finished_meal_L1
2019-09-28 15:00:00	8.76	protein_hull_L1
2020-05-06 15:00:00	11.51	moisture_finished_meal_L2
2019-07-27 17:00:00	19.57	fat_beans_L1
2019-08-11 13:00:00	10.4	moisture_beans_L2
2019-05-23 11:00:00	1.25	fat_hull_L2
2019-10-01 13:00:00	9.86	moisture_finished_meal_L1
2019-09-29 05:00:00	0.98	fat_hull_L1
2019-07-25 21:00:00	1.15	fat_hull_L2
2019-08-20 03:00:00	45.74	protein_finished_meal_L2
2019-05-08 21:00:00	1.05	fat_finished_meal_L2
2020-04-04 17:00:00	9.35	protein_hull_L2
2020-01-13 15:00:00	33.15	protein_beans_L2
2020-03-02 21:00:00	1.38	fat_finished_meal_L2
2019-07-19 11:00:00	0.52	fat_white_meal_L1
2019-12-18 09:00:00	6.07	moisture_white_meal_L2
2019-06-20 23:00:00	12.04	moisture_beans_L1
2020-03-30 01:00:00	6.66	moisture_hull_L1
2019-11-24 11:00:00	1.25	fat_finished_meal_L2
2019-01-10 01:00:00	32.92	protein_beans
2019-11-16 21:00:00	12.09	moisture_beans_L2
2019-11-08 03:00:00	8.08	moisture_white_meal_L2
2019-07-13 13:00:00	10.81	moisture_finished_meal_L1
2020-08-09 13:00:00	8.55	protein_hull_L2
2020-06-08 05:00:00	11.21	moisture_finished_meal_L1
2019-06-19 09:00:00	0.45	fat_white_meal_L2
2020-05-04 09:00:00	0.6	fat_white_meal_L1
2020-02-24 11:00:00	8.71	protein_hull_L2
2020-03-30 01:00:00	6.53	moisture_white_meal_L1
2019-07-20 13:00:00	11.66	moisture_finished_meal_L1
2018-11-07 17:00:00	33.46	protein_beans_L2
2019-06-12 01:00:00	34.36	protein_beans_L2
2019-11-03 05:00:00	11.81	moisture_beans_L2
2020-06-15 21:00:00	1.42	fat_hull_L2
2019-11-20 23:00:00	6.69	moisture_hull_L2
2020-05-14 09:00:00	1.27	fat_hull_L2
2019-07-06 15:00:00	9.24	protein_hull_L2
2019-10-03 05:00:00	33.05	protein_beans_L1
2020-05-03 01:00:00	0.58	fat_white_meal_L1
2019-03-04 13:00:00	21.59	fat_beans_L1
2020-02-11 13:00:00	6.32	moisture_hull_L2
2019-01-17 03:00:00	1.36	fat_finished_meal_L1
2019-11-08 09:00:00	10.7	moisture_finished_meal_L1
2019-10-18 11:00:00	6.8	moisture_hull_L2
2019-01-23 05:00:00	1.4	fat_finished_meal_L1
2018-11-10 07:00:00	11.89	moisture_white_meal_L1
2019-03-27 03:00:00	11.61	moisture_beans_L2
2020-02-02 13:00:00	3.16	fiber_finished_meal_L1
2019-12-14 23:00:00	45.88	protein_finished_meal_L2
2019-07-26 01:00:00	11.66	moisture_beans_L1
2019-12-17 15:00:00	0.39	fat_white_meal_L1
2020-04-04 05:00:00	22.59	fat_beans_L1
2019-07-31 09:00:00	0.34	fat_white_meal_L1
2019-11-24 21:00:00	6.77	moisture_hull_L1
2019-01-30 21:00:00	20.62	fat_beans_L2
2020-02-27 23:00:00	33.260000000000005	protein_beans
2019-01-16 09:00:00	21.23	fat_beans_L1
2019-11-07 21:00:00	32.98	protein_beans
2019-11-20 17:00:00	2.96	fiber_finished_meal_L2
2019-04-02 01:00:00	9.74	moisture_white_meal_L1
2020-01-19 05:00:00	11.76	moisture_beans
2019-04-17 11:00:00	7.8	moisture_white_meal_L2
2019-07-24 05:00:00	11.79	moisture_beans
2019-04-22 17:00:00	45.17	protein_finished_meal_L2
2020-03-21 23:00:00	33.14	protein_beans
2020-03-22 07:00:00	9.97	moisture_white_meal_L1
2019-02-28 11:00:00	12.71	moisture_finished_meal_L1
2019-10-27 19:00:00	1.41	fat_finished_meal_L2
2019-04-22 01:00:00	0.29	fat_white_meal_L1
2020-03-27 17:00:00	1.45	fat_hull_L1
2019-06-03 01:00:00	3.03	fiber_finished_meal_L1
2019-08-29 03:00:00	11.97	moisture_beans_L1
2019-06-17 07:00:00	20.07	fat_beans_L1
2019-01-08 23:00:00	11.48	moisture_beans_L1
2019-10-18 05:00:00	8.52	protein_hull_L1
2019-08-03 09:00:00	34.55	protein_beans_L1
2020-02-06 13:00:00	8.59	protein_hull_L1
2020-03-03 19:00:00	0.57	fat_white_meal_L1
2019-08-02 09:00:00	19.38	fat_beans
2020-06-01 05:00:00	1.21	fat_finished_meal_L1
2019-08-24 15:00:00	11.26	moisture_finished_meal_L1
2019-08-07 03:00:00	11.53	moisture_beans_L2
2020-01-13 17:00:00	7.02	moisture_hull_L1
2020-03-26 15:00:00	34.61	protein_beans_L1
2019-12-20 21:00:00	3.66	fiber_finished_meal_L1
2019-04-11 21:00:00	0.5	fat_white_meal_L2
2020-07-02 19:00:00	1.14	fat_hull_L2
2019-11-10 15:00:00	11.74	moisture_beans_L1
2019-10-19 23:00:00	0.35	fat_white_meal_L2
2019-08-11 17:00:00	9.21	moisture_finished_meal_L1
2019-08-28 23:00:00	11.76	moisture_beans_L1
2020-01-08 01:00:00	11.13	moisture_beans
2019-05-06 13:00:00	3.71	fiber_finished_meal_L1
2019-11-20 05:00:00	0.91	fat_hull_L1
2019-06-06 07:00:00	11.47	moisture_beans_L1
2019-11-30 11:00:00	6.51	moisture_hull_L1
2019-12-12 09:00:00	0.35	fat_white_meal_L2
2019-07-30 07:00:00	34.27	protein_beans_L1
2020-05-13 11:00:00	8.65	protein_hull_L1
2020-01-15 03:00:00	0.33	fat_white_meal_L1
2020-04-21 05:00:00	11.55	moisture_finished_meal_L2
2019-08-17 13:00:00	7.45	moisture_hull_L2
2019-06-19 01:00:00	1.01	fat_hull_L1
2019-01-27 21:00:00	33.58	protein_beans_L1
2020-02-11 23:00:00	12.11	moisture_beans_L2
2019-04-12 01:00:00	11.21	moisture_beans_L1
2019-11-20 15:00:00	10.35	moisture_finished_meal_L2
2018-11-18 11:00:00	32.96	protein_beans_L2
2019-12-02 21:00:00	20.99	fat_beans_L1
2019-11-30 09:00:00	44.83	protein_finished_meal_L1
2019-01-15 13:00:00	22.18	fat_beans_L2
2019-12-12 05:00:00	20.71	fat_beans_L2
2019-10-25 09:00:00	44.71	protein_finished_meal_L2
2019-11-30 09:00:00	1.4	fat_finished_meal_L2
2019-07-17 07:00:00	1.27	fat_hull_L1
2019-10-02 05:00:00	1.28	fat_hull_L1
2019-01-20 05:00:00	32.99	protein_beans_L1
2019-01-20 17:00:00	10.5	moisture_finished_meal_L1
2020-03-03 09:00:00	8.98	protein_hull_L2
2019-06-03 21:00:00	10.25	moisture_finished_meal_L1
2020-06-18 11:00:00	9.17	protein_hull_L1
2020-03-31 15:00:00	0.44	fat_white_meal_L2
2019-07-04 05:00:00	11.07	moisture_beans
2019-01-11 09:00:00	21.4	fat_beans_L1
2019-06-12 17:00:00	1.45	fat_hull_L1
2019-01-06 05:00:00	3.15	fiber_finished_meal_L1
2019-07-21 01:00:00	11.49	moisture_beans_L1
2019-08-23 11:00:00	44.5	protein_finished_meal_L2
2019-06-21 05:00:00	3.25	fiber_finished_meal_L1
2019-07-10 01:00:00	19.365	fat_beans
2019-10-26 15:00:00	44.44	protein_finished_meal_L2
2020-02-25 09:00:00	45.44	protein_finished_meal_L1
2019-07-08 21:00:00	45.31	protein_finished_meal_L1
2020-01-08 07:00:00	1.47	fat_finished_meal_L1
2019-05-15 11:00:00	12.11	moisture_beans_L1
2019-11-07 11:00:00	21.02	fat_beans_L2
2020-05-11 01:00:00	7.01	moisture_hull_L2
2020-04-05 09:00:00	20.81	fat_beans
2020-02-20 13:00:00	12.35	moisture_beans_L2
2019-11-29 03:00:00	1.17	fat_finished_meal_L1
2019-06-26 03:00:00	3.85	fiber_finished_meal_L1
2019-11-24 05:00:00	9.16	moisture_white_meal_L1
